subject,electrode,native_t1_x,native_t1_y,native_t1_z,freesurfer_tkr_x,freesurfer_tkr_y,freesurfer_tkr_z,chain,contact,coordinate_assumption,label_status,qc_status,label_dkt,label_destrieux
23,AHL8,-50.952,9.774,-38.815,-48.93733047231345,0.8823448811178309,-0.15002195477222813,AHL,8,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-middletemporal,ctx_lh_S_temporal_sup
23,AHL9,-53.829,10.246,-39.572,-51.814330129892966,1.3543448228766692,-0.9070218645308046,AHL,9,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-middletemporal,ctx_lh_S_temporal_sup
23,AHL10,-57.646,11.656,-39.951,-55.6313296729918,2.7643446515897097,-1.2860218193504807,AHL,10,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-middletemporal,ctx_lh_G_temporal_middle
23,AHL11,-60.993,12.597,-40.52,-58.97832927333283,3.7053445368265443,-1.8550217515204395,AHL,11,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-middletemporal,ctx_lh_G_temporal_middle
23,AHL12,-64.374,12.657,-41.508,-62.35932887201656,3.765344527445336,-2.843021633741671,AHL,12,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-middletemporal,ctx_lh_G_temporal_middle
23,AHR1,24.181,-0.285,-35.133,26.19566055955073,-9.176653853212144,3.5319776062992077,AHR,1,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Hippocampus,Right-Hippocampus
23,AHR2,27.528,-1.226,-34.565,29.542660159889905,-10.11765373844807,4.099977538588348,AHR,2,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Hippocampus,Right-Hippocampus
23,AHR3,30.92,-1.868,-34.628,32.93465975423757,-10.759653658698,4.036977546098527,AHR,3,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Hippocampus,Right-Hippocampus
23,AHR4,34.312,-2.51,-34.691,36.326659348585224,-11.40165357894793,3.973977553608705,AHR,4,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Hippocampus,Right-Hippocampus
23,AHR5,37.703,-3.151,-34.754,39.717658943053934,-12.042653499317993,3.910977561118898,AHR,5,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-fusiform,ctx_rh_S_collat_transv_ant
23,AHR6,41.067,-3.652,-33.975,43.081658542566316,-12.543653437186677,4.689977468254881,AHR,6,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-inferiortemporal,ctx_rh_S_collat_transv_ant
23,AHR7,44.929,-4.763,-34.227,46.94365807967364,-13.654653300913708,4.4379774982956235,AHR,7,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-inferiortemporal,ctx_rh_S_collat_transv_ant
23,AHR8,48.338,-4.964,-34.08,50.3526576731945,-13.855653273914669,4.58497748077184,AHR,8,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-inferiortemporal,ctx_rh_S_temporal_inf
23,AHR9,51.73,-5.606,-34.143,53.74465726754215,-14.497653194164599,4.521977488282033,AHR,9,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-inferiortemporal,ctx_rh_S_temporal_inf
23,AHR10,55.626,-5.836,-33.975,57.640656802994016,-14.727653163274496,4.689977468254881,AHR,10,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-inferiortemporal,ctx_rh_S_temporal_inf
23,AHR11,58.973,-6.777,-33.407,60.987656403333204,-15.668653048510421,5.257977400544007,AHR,11,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-middletemporal,ctx_rh_G_temporal_middle
23,AHR12,62.365,-7.419,-33.47,64.37965599768086,-16.31065296876035,5.1949774080542,AHR,12,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-middletemporal,ctx_rh_G_temporal_middle
23,AIL1,-32.237,29.398,-25.857,-30.22233264319749,20.506342547116645,12.807976500513973,AIL,1,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-insula,ctx_lh_G_insular_short
23,AIL2,-31.33,30.205,-23.081,-29.315332744669917,21.313342449174115,15.583976169589022,AIL,2,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-insula,ctx_lh_G_insular_short
23,AIL3,-30.451,31.154,-19.464,-28.436332840977656,22.26234233349456,19.200975738409085,AIL,3,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-insula,ctx_lh_S_circular_insula_ant
23,AIL4,-29.555,32.543,-15.637,-27.540332938114034,23.651342165183166,23.027975282195186,AIL,4,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-insula,ctx_lh_S_circular_insula_ant
23,AIL5,-28.161,33.322,-12.841,-26.146333097655486,24.430342071013428,25.823974948886047,AIL,5,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-insula,ctx_lh_S_circular_insula_ant
23,AIL6,-27.265,34.711,-9.014,-25.250333194791892,25.819341902702035,29.650974492672148,AIL,6,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-insula,ctx_lh_S_circular_insula_sup
23,AIL7,-26.861,35.106,-6.469,-24.846333237487727,26.214341853620425,32.19597418928454,AIL,7,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-insula,ctx_lh_S_circular_insula_sup
23,AIL8,-25.937,36.354,-3.484,-23.92233333978885,27.4623417029278,35.18097383344485,AIL,8,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-insula,ctx_lh_S_circular_insula_sup
23,AIL9,-24.554,37.714,0.364,-22.539333494994224,28.82234153850746,39.02897337472757,AIL,9,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-parstriangularis,ctx_lh_S_circular_insula_sup
23,AIL10,-23.188,38.634,4.002,-21.17333364937093,29.74234142671895,42.66697294104422,AIL,10,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-parstriangularis,ctx_lh_S_circular_insula_sup
23,AIL11,-22.281,39.441,6.777,-20.266333750845234,30.54934132877736,45.44197261023848,AIL,11,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-superiorfrontal,ctx_lh_G_and_S_cingul-Ant
23,AIL12,-21.878,39.837,9.322,-19.863333793420054,30.945341279575587,47.98697230685087,AIL,12,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-superiorfrontal,ctx_lh_G_and_S_cingul-Ant
23,AIL13,-20.948,42.107,13.569,-18.93333389221189,33.215341005881356,52.233971800569094,AIL,13,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-superiorfrontal,ctx_lh_G_and_S_cingul-Ant
23,AIL14,-19.598,42.586,16.996,-17.58333404588285,33.694340946845756,55.6609713920389,AIL,14,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-superiorfrontal,ctx_lh_G_and_S_cingul-Ant
23,AIL15,-18.702,43.975,20.823,-16.687334143019257,35.083340778534364,59.487970935825004,AIL,15,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-superiorfrontal,ctx_lh_S_front_sup
23,AL1,-18.703,14.168,-31.334,-16.688334294702344,5.276344380379271,7.330977153423177,AL,1,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Left-Amygdala,Left-Amygdala
23,AL2,-21.58,14.64,-32.092,-19.56533395228371,5.748344322139019,6.572977243783811,AL,2,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Left-Amygdala,Left-Amygdala
23,AL3,-25.839,16.378,-33.123,-23.824333443305107,7.486344111947005,5.54197736668857,AL,3,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Left-Amygdala,Left-Amygdala
23,AL4,-28.195,17.702,-33.44,-26.1803331606109,8.810343952214964,5.224977404477912,AL,4,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Left-Amygdala,Left-Amygdala
23,AL5,-31.984,18.971,-34.66,-29.969332708872628,10.079343798545807,4.004977549913235,AL,5,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Left-Amygdala,Left-Amygdala
23,AL6,-35.269,20.652,-35.65,-33.25433231603199,11.760343596017634,3.0149776679304097,AL,6,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-superiortemporal,ctx_lh_S_circular_insula_inf
23,AL7,-38.599,22.033,-36.008,-36.58433191719982,13.141343428621752,2.656977710607322,AL,7,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-superiortemporal,ctx_lh_S_circular_insula_inf
23,AL8,-41.459,22.945,-36.556,-39.44433157560982,14.053343317749665,2.1089777759340222,AL,8,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-superiortemporal,ctx_lh_S_circular_insula_inf
23,AL9,-44.727,25.066,-37.336,-42.712331183597826,16.174343062589656,1.3289778689172493,AL,9,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-superiortemporal,ctx_lh_G_temp_sup-Lateral
23,AL10,-47.1,25.95,-37.862,-45.08533090007313,17.058342955488513,0.8029779316213137,AL,10,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-superiortemporal,ctx_lh_G_temp_sup-Lateral
23,AL11,-50.369,28.071,-38.642,-48.35433050794194,19.179342700327567,0.022978024604555003,AL,11,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-superiortemporal,ctx_lh_G_temp_sup-Lateral
23,AL12,-53.716,29.012,-39.21,-51.7013301082811,20.120342585563492,-0.5450219076845713,AL,12,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-superiortemporal,ctx_lh_G_temp_sup-Lateral
23,COL1,-42.997,11.06,-5.815,-40.98233135679803,2.168344704489755,32.84997411132167,COL,1,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-precentral,ctx_lh_S_circular_insula_sup
23,COL2,-46.434,11.403,-5.121,-44.41933094515417,2.511344659753661,33.54397402859044,COL,2,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-precentral,ctx_lh_S_circular_insula_sup
23,COL3,-49.905,10.865,-4.846,-47.89033053185301,1.973344720399524,33.818973995807895,COL,3,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-precentral,ctx_lh_G_and_S_subcentral
23,COL4,-53.376,10.327,-4.572,-51.36133011855367,1.4353447810463251,34.092973963144544,COL,4,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-precentral,ctx_lh_G_and_S_subcentral
23,COL5,-56.801,10.087,-4.929,-54.78632971136693,1.1953448067992554,33.73597400570226,COL,5,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-postcentral,ctx_lh_G_and_S_subcentral
23,COL6,-60.272,9.549,-4.655,-58.25732929806762,0.657344867446028,34.009973973038925,COL,6,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-postcentral,ctx_lh_G_and_S_subcentral
23,COL7,-63.256,8.982,-4.359,-61.241328942835395,0.090344931982969,34.30597393775298,COL,7,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-postcentral,ctx_lh_G_and_S_subcentral
23,COL8,-67.701,8.501,-4.127,-65.68632841339996,-0.39065501503317535,34.537973910096426,COL,8,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-postcentral,ctx_lh_G_and_S_subcentral
23,FOL1,-28.703,33.963,0.62,-26.688333006795716,25.071341981558987,39.28497334420999,FOL,1,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-parstriangularis,ctx_lh_S_circular_insula_sup
23,FOL2,-32.146,33.284,0.053,-30.13133259865927,24.39234205982359,38.71797341180165,FOL,2,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-parsopercularis,ctx_lh_S_circular_insula_sup
23,FOL3,-35.572,33.044,-0.304,-33.55733219135331,24.152342085575583,38.36097345435937,FOL,3,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-parsopercularis,ctx_lh_G_front_inf-Opercular
23,FOL4,-38.981,33.246,-0.451,-36.966331784872324,24.35434205845735,38.21397347188312,FOL,4,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-parsopercularis,ctx_lh_Lat_Fis-ant-Vertical
23,FOL5,-42.39,33.447,-0.598,-40.375331378393184,24.55534203145831,38.06697348940689,FOL,5,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-parsopercularis,ctx_lh_Lat_Fis-ant-Vertical
23,FOL6,-46.303,33.236,-0.976,-44.28833091301823,24.344342053319224,37.68897353446799,FOL,6,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-parsopercularis,ctx_lh_G_front_inf-Opercular
23,FOL7,-49.728,32.997,-1.333,-47.713330505829646,24.105342078952958,37.33197357702571,FOL,7,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-parsopercularis,ctx_lh_G_front_inf-Opercular
23,FOL8,-53.182,32.9,-0.848,-51.167330093355275,24.00834208684779,37.81697351920921,FOL,8,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-parsopercularis,ctx_lh_G_front_inf-Opercular
23,IPL1,-36.179,12.624,-25.547,-34.164332203452915,3.732344542773035,13.117976463559103,IPL,1,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-insula,ctx_lh_S_circular_insula_inf
23,IPL2,-35.419,10.489,-23.399,-33.40433229396561,1.5973447959921714,15.265976207497573,IPL,2,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-insula,ctx_lh_S_circular_insula_inf
23,IPL3,-35.145,8.383,-21.273,-33.13033232653041,-0.508654954677894,17.391975954058665,IPL,3,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-insula,ctx_lh_S_circular_insula_inf
23,IPL4,-34.385,6.248,-19.126,-32.37033241704498,-2.6436547014578338,19.538975698116346,IPL,4,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Left-Putamen,Left-Putamen
23,IPL5,-33.669,3.814,-16.347,-31.65433250168536,-5.077654413223783,22.317975366833764,IPL,5,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Left-Putamen,Left-Putamen
23,IPL6,-32.987,0.499,-13.989,-30.97233258467216,-8.392654019605928,24.6759750857383,IPL,6,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Left-Putamen,Left-Putamen
23,IPL7,-32.272,-1.935,-11.21,-30.257332669193346,-10.8266537313728,27.45497475445572,IPL,7,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Left-Putamen,Left-Putamen
23,IPL8,-31.511,-4.071,-9.063,-29.49633275982893,-12.962653478032607,29.6019744985134,IPL,8,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Left-Putamen,Left-Putamen
23,IPL9,-30.812,-6.945,-6.494,-28.797332843640675,-15.83665313716672,32.17097419226478,IPL,9,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-insula,ctx_lh_Lat_Fis-post
23,IPL10,-30.052,-9.08,-4.347,-28.037332934155245,-17.97165288394666,34.31797393632246,IPL,10,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-insula,ctx_lh_Lat_Fis-post
23,IPL11,-29.779,-11.187,-2.221,-27.764332966602666,-20.078652634498454,36.44397368288354,IPL,11,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Left-Caudate,Left-Caudate
23,IPL12,-28.089,-13.678,0.6,-26.074333167379166,-22.569652338601486,39.264973346594175,IPL,12,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Left-Caudate,Left-Caudate
23,IPL13,-28.319,-16.196,2.495,-26.304333141048176,-25.087652040411584,41.1599731206926,IPL,13,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Left-Caudate,Left-Caudate
23,IPL14,-27.649,-18.93,5.905,-25.634333219579673,-27.821651717045256,44.56997271418898,IPL,14,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-posteriorcingulate,ctx_lh_S_cingul-Marginalis
23,IPL15,-26.95,-21.804,8.473,-24.935333303393293,-30.695651376178432,47.137972408059554,IPL,15,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-posteriorcingulate,ctx_lh_S_cingul-Marginalis
23,IPR1,35.351,8.68,-20.777,37.36565927116095,-0.21165492489049598,17.88797589493086,IPR,1,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-insula,ctx_rh_S_circular_insula_inf
23,IPR2,34.153,7.242,-17.663,36.1676594171373,-1.6496547574834182,21.00197552371317,IPR,2,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-insula,ctx_rh_S_circular_insula_inf
23,IPR3,32.938,5.363,-14.758,34.95265956394233,-3.528654537326233,23.90697517741023,IPR,3,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-insula,ctx_rh_S_circular_insula_inf
23,IPR4,32.254,3.755,-12.464,34.26865964680604,-5.136654348411199,26.200974903944143,IPR,4,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-insula,ctx_rh_G_Ins_lg_and_S_cent_ins
23,IPR5,31.056,2.317,-9.35,33.07065979278241,-6.574654181004121,29.314974532726467,IPR,5,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-insula,ctx_rh_G_Ins_lg_and_S_cent_ins
23,IPR6,29.84,0.438,-6.445,31.854659939706636,-8.453653960847873,32.21997418642353,IPR,6,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-insula,ctx_rh_G_Ins_lg_and_S_cent_ins
23,IPR7,28.625,-1.44,-3.541,30.63966008651164,-10.331653740808974,35.123973840239785,IPR,7,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-insula,ctx_rh_Lat_Fis-post
23,IPR8,27.427,-2.879,-0.426,29.441660232488033,-11.77065357328361,38.2389734689029,IPR,8,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-insula,ctx_rh_Lat_Fis-post
23,IPR9,26.211,-4.757,2.478,28.225660379412233,-13.648653353245649,41.142973122719155,IPR,9,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-insula,ctx_rh_Lat_Fis-post
23,IPR10,24.996,-6.636,5.383,27.010660526217265,-15.527653133088464,44.047972776416216,IPR,10,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-insula,ctx_rh_Lat_Fis-post
23,IPR11,23.797,-8.074,8.497,25.811660672312826,-16.965652965682324,47.161972405198526,IPR,11,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-insula,ctx_rh_Lat_Fis-post
23,IPR12,22.599,-9.512,11.611,24.61366081828919,-18.403652798275246,50.27597203398085,IPR,12,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-precentral,ctx_rh_S_central
23,IPR13,21.367,-11.831,14.306,23.381660965922862,-20.72265252548624,52.970971712711844,IPR,13,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-precentral,ctx_rh_S_central
23,IPR14,20.717,-12.558,17.02,22.731661047131126,-21.449652441954058,55.684971389177875,IPR,14,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-precentral,ctx_rh_S_central
23,IPR15,19.502,-14.437,19.924,21.516661193934283,-23.32865222179595,58.588971042994146,IPR,15,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-precentral,ctx_rh_S_central
23,PCL1,-8.631,-25.446,-1.264,-6.616335512002337,-34.33765091588907,37.40097356880027,PCL,1,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-isthmuscingulate,ctx_lh_G_cingul-Post-dorsal
23,PCL2,-12.005,-24.364,-0.991,-9.990335107297852,-33.25565104827004,37.67397353625614,PCL,2,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-isthmuscingulate,ctx_lh_S_pericallosal
23,PCL3,-14.893,-23.31,-0.697,-12.878334760541293,-32.20165117688009,37.967973501208604,PCL,3,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-isthmuscingulate,ctx_lh_S_pericallosal
23,PCL4,-18.268,-22.228,-0.425,-16.25333435571946,-31.11965130926106,38.23997346878369,PCL,4,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-isthmuscingulate,ctx_lh_S_pericallosal
23,PCL5,-21.643,-21.145,-0.152,-19.628333950893932,-30.03665144176216,38.51297343623955,PCL,5,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-isthmuscingulate,ctx_lh_S_pericallosal
23,PCL6,-25.063,-20.362,0.752,-23.048333540078715,-29.25365153913006,39.41697332847437,PCL,6,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-posteriorcingulate,ctx_lh_S_cingul-Marginalis
23,PCL7,-28.438,-19.28,1.025,-26.423333135255007,-28.171651671511967,39.68997329593023,PCL,7,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Left-Caudate,Left-Caudate
23,PCL8,-31.813,-18.198,1.298,-29.798332730431298,-27.089651803893858,39.962973263386104,PCL,8,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-supramarginal,ctx_lh_Lat_Fis-post
23,PCL9,-35.188,-17.115,1.571,-33.17333232560577,-26.006651936394974,40.23597323084198,PCL,9,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-supramarginal,ctx_lh_Lat_Fis-post
23,PCL10,-38.563,-16.033,1.844,-36.54833192078209,-24.92465206877688,40.50897319829784,PCL,10,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-supramarginal,ctx_lh_Lat_Fis-post
23,PCL11,-41.938,-14.95,2.117,-39.92333151595656,-23.84165220127798,40.78197316575371,PCL,11,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-supramarginal,ctx_lh_Lat_Fis-post
23,PCL12,-45.268,-13.569,1.758,-43.25333111712624,-22.460652368672953,40.422973208549834,PCL,12,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-supramarginal,ctx_lh_Lat_Fis-post
23,PCL13,-48.643,-12.487,2.031,-46.62833071230256,-21.378652501054844,40.69597317600571,PCL,13,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-supramarginal,ctx_lh_S_postcentral
23,PCL14,-52.018,-11.404,2.304,-50.003330307477,-20.29565263355596,40.96897314346157,PCL,14,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-supramarginal,ctx_lh_S_postcentral
23,PCL15,-55.376,-9.881,2.787,-53.36132990348011,-18.772652818688897,41.451973085883495,PCL,15,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-supramarginal,ctx_lh_S_postcentral
23,PCR1,1.444,-27.388,0.861,3.4586632873616026,-36.27965067698065,39.525973315480556,PCR,1,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-isthmuscingulate,ctx_rh_G_cingul-Post-dorsal
23,PCR2,5.357,-27.177,1.239,7.371662821986661,-36.06865069884158,39.903973270419456,PCR,2,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-isthmuscingulate,ctx_rh_S_subparietal
23,PCR3,8.766,-27.379,1.386,10.780662415505674,-36.27065067172333,40.05097325289569,PCR,3,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-isthmuscingulate,ctx_rh_S_subparietal
23,PCR4,12.192,-27.14,1.743,14.206662008197881,-36.03165069735613,40.40797321033797,PCR,4,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-isthmuscingulate,ctx_rh_S_subparietal
23,PCR5,16.105,-26.929,2.121,18.11966154282294,-35.82065071921704,40.78597316527687,PCR,5,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-isthmuscingulate,ctx_rh_S_subparietal
23,PCR6,19.53,-26.69,2.478,21.544661135634357,-35.581650744850776,41.142973122719155,PCR,6,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Unknown,Unknown
23,PCR7,22.956,-26.451,2.835,24.97066072832655,-35.34265077048356,41.49997308016145,PCR,7,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-superiorparietal,ctx_rh_S_postcentral
23,PCR8,26.365,-26.652,2.982,28.37966032184741,-35.54365074348452,41.646973062637684,PCR,8,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-superiorparietal,ctx_rh_S_postcentral
23,PCR9,29.791,-26.413,3.339,31.805659914539604,-35.304650769117316,42.00397302007997,PCR,9,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-superiorparietal,ctx_rh_S_postcentral
23,PCR10,33.172,-26.473,4.327,35.18665951322333,-35.364650759736094,42.991972902301214,PCR,10,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-supramarginal,ctx_rh_S_postcentral
23,PCR11,36.598,-26.233,4.684,38.61265910591736,-35.1246507854881,43.3489728597435,PCR,11,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-inferiorparietal,ctx_rh_S_temporal_sup
23,PCR12,40.511,-26.023,5.062,42.5256586405406,-34.91465080722982,43.7269728146824,PCR,12,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-supramarginal,ctx_rh_S_temporal_sup
