session_id,pupil.location,running.running_speed,drifting_gratings.orientation,drifting_gratings.temporal_frequency,static_gratings.phase,static_gratings.spatial_frequency,static_gratings.orientation,natural_scenes.frame,natural_movie_one.frame,natural_movie_two.frame,natural_movie_three.frame,locally_sparse_noise.frame
553568031.h5,False,True,True,True,False,False,False,False,True,False,True,False
511305590.h5,False,True,False,False,False,False,False,False,True,True,False,True
565216523.h5,True,True,True,True,False,False,False,False,True,False,True,False
670399058.h5,False,True,False,False,True,True,True,True,True,False,False,False
658854537.h5,False,True,True,True,False,False,False,False,True,False,True,False
572489757.h5,False,True,False,False,True,True,True,True,True,False,False,False
502199136.h5,True,True,True,True,False,False,False,False,True,False,True,False
510514474.h5,False,True,True,True,False,False,False,False,True,False,True,False
599420257.h5,False,True,False,False,True,True,True,True,True,False,False,False
591460070.h5,False,True,True,True,False,False,False,False,True,False,True,False
606828333.h5,False,True,False,False,False,False,False,False,True,True,False,True
560926639.h5,True,True,True,True,False,False,False,False,True,False,True,False
545578997.h5,False,True,False,False,True,True,True,True,True,False,False,False
638754561.h5,False,True,False,False,False,False,False,False,True,True,False,True
573720508.h5,False,True,True,True,False,False,False,False,True,False,True,False
570305847.h5,True,True,True,True,False,False,False,False,True,False,True,False
502634578.h5,False,True,False,False,False,False,False,False,True,True,False,True
561331220.h5,True,True,False,False,False,False,False,False,True,True,False,True
662351068.h5,False,True,False,False,True,True,True,True,True,False,False,False
593695648.h5,False,True,False,False,True,True,True,True,True,False,False,False
510532780.h5,True,True,False,False,False,False,False,False,True,True,False,True
617395455.h5,False,True,True,True,False,False,False,False,True,False,True,False
652094901.h5,False,True,True,True,False,False,False,False,True,False,True,False
510536059.h5,False,True,False,False,False,False,False,False,True,True,False,True
560876151.h5,True,True,False,False,False,False,False,False,True,True,False,True
501773889.h5,True,True,False,False,False,False,False,False,True,True,False,True
672211004.h5,False,True,True,True,False,False,False,False,True,False,True,False
716956096.h5,False,True,True,True,False,False,False,False,True,False,True,False
507464107.h5,False,True,True,True,False,False,False,False,True,False,True,False
657650110.h5,False,True,True,True,False,False,False,False,True,False,True,False
639756225.h5,False,True,False,False,True,True,True,True,True,False,False,False
627824108.h5,False,True,False,False,True,True,True,True,True,False,False,False
614571626.h5,False,True,True,True,False,False,False,False,True,False,True,False
652336350.h5,False,True,False,False,True,True,True,True,True,False,False,False
546963704.h5,True,True,False,False,False,False,False,False,True,True,False,True
675067662.h5,False,True,False,False,True,True,True,True,True,False,False,False
572499364.h5,False,True,False,False,True,True,True,True,True,False,False,False
539643002.h5,False,True,False,False,True,True,True,True,True,False,False,False
664914611.h5,False,True,True,True,False,False,False,False,True,False,True,False
637670417.h5,False,True,False,False,True,True,True,True,True,False,False,False
603763073.h5,False,True,True,True,False,False,False,False,True,False,True,False
571177752.h5,True,True,False,False,True,True,True,True,True,False,False,False
577720111.h5,True,True,False,False,False,False,False,False,True,True,False,True
601368107.h5,False,True,True,True,False,False,False,False,True,False,True,False
505198966.h5,False,True,False,False,False,False,False,False,True,True,False,True
623339221.h5,False,True,True,True,False,False,False,False,True,False,True,False
527048992.h5,False,True,True,True,False,False,False,False,True,False,True,False
612546493.h5,False,True,False,False,False,False,False,False,True,True,False,True
586351981.h5,False,True,False,False,False,False,False,False,True,True,False,True
545446482.h5,False,True,True,True,False,False,False,False,True,False,True,False
506441755.h5,False,True,False,False,True,True,True,True,True,False,False,False
556344224.h5,False,True,True,True,False,False,False,False,True,False,True,False
578220711.h5,True,True,False,False,True,True,True,True,True,False,False,False
576273468.h5,False,True,True,True,False,False,False,False,True,False,True,False
507691735.h5,True,True,False,False,True,True,True,True,True,False,False,False
591392166.h5,False,True,False,False,False,False,False,False,True,True,False,True
585078375.h5,False,True,False,False,False,False,False,False,True,True,False,True
546641574.h5,True,True,True,True,False,False,False,False,True,False,True,False
638862121.h5,False,True,True,True,False,False,False,False,True,False,True,False
557182484.h5,True,True,False,False,True,True,True,True,True,False,False,False
601903169.h5,False,True,False,False,True,True,True,True,True,False,False,False
501567237.h5,True,True,False,False,True,True,True,True,True,False,False,False
657807185.h5,False,True,False,False,True,True,True,True,True,False,False,False
686442556.h5,False,True,True,True,False,False,False,False,True,False,True,False
676024666.h5,False,True,True,True,False,False,False,False,True,False,True,False
560689712.h5,True,True,False,False,True,True,True,True,True,False,False,False
679353932.h5,False,True,False,False,True,True,True,True,True,False,False,False
640198011.h5,False,True,True,True,False,False,False,False,True,False,True,False
546698458.h5,False,True,False,False,True,True,True,True,True,False,False,False
552427971.h5,False,True,True,True,False,False,False,False,True,False,True,False
564395580.h5,False,True,False,False,False,False,False,False,True,True,False,True
510174759.h5,True,True,False,False,False,False,False,False,True,True,False,True
657649356.h5,False,True,False,False,False,False,False,False,True,True,False,True
617429820.h5,False,True,False,False,False,False,False,False,True,True,False,True
606353987.h5,False,True,True,True,False,False,False,False,True,False,True,False
710504563.h5,False,True,True,True,False,False,False,False,True,False,True,False
592409256.h5,False,True,False,False,False,False,False,False,True,True,False,True
574990702.h5,False,True,False,False,True,True,True,True,True,False,False,False
617381605.h5,False,True,True,True,False,False,False,False,True,False,True,False
711590945.h5,False,True,False,False,False,False,False,False,True,True,False,True
671618887.h5,False,True,True,True,False,False,False,False,True,False,True,False
570909395.h5,True,True,False,False,True,True,True,True,True,False,False,False
710778377.h5,False,True,True,True,False,False,False,False,True,False,True,False
710500829.h5,False,True,False,False,False,False,False,False,True,True,False,True
569611979.h5,True,True,False,False,False,False,False,False,True,True,False,True
660510504.h5,False,True,False,False,True,True,True,True,True,False,False,False
510536157.h5,True,True,False,False,False,False,False,False,True,True,False,True
572805162.h5,True,True,False,False,True,True,True,True,True,False,False,False
602053643.h5,False,True,False,False,True,True,True,True,True,False,False,False
657389972.h5,False,True,True,True,False,False,False,False,True,False,True,False
611658482.h5,False,True,True,True,False,False,False,False,True,False,True,False
591254266.h5,False,True,False,False,False,False,False,False,True,True,False,True
653552163.h5,False,True,False,False,False,False,False,False,True,True,False,True
672674054.h5,False,True,False,False,True,True,True,True,True,False,False,False
503109347.h5,False,True,True,True,False,False,False,False,True,False,True,False
512149367.h5,False,True,False,False,True,True,True,True,True,False,False,False
563176332.h5,True,True,True,True,False,False,False,False,True,False,True,False
528402271.h5,True,True,True,True,False,False,False,False,True,False,True,False
587339481.h5,False,True,True,True,False,False,False,False,True,False,True,False
589441079.h5,False,True,True,True,False,False,False,False,True,False,True,False
593389688.h5,False,True,False,False,True,True,True,True,True,False,False,False
590109296.h5,False,True,False,False,True,True,True,True,True,False,False,False
682051855.h5,False,True,True,True,False,False,False,False,True,False,True,False
597169069.h5,False,True,False,False,True,True,True,True,True,False,False,False
510938357.h5,False,True,False,False,True,True,True,True,True,False,False,False
652338622.h5,False,True,False,False,True,True,True,True,True,False,False,False
566307038.h5,True,True,True,True,False,False,False,False,True,False,True,False
596826262.h5,False,True,False,False,False,False,False,False,True,True,False,True
612044635.h5,False,True,True,True,False,False,False,False,True,False,True,False
639931541.h5,False,True,True,True,False,False,False,False,True,False,True,False
500855614.h5,True,True,False,False,False,False,False,False,True,True,False,True
607268593.h5,False,True,False,False,True,True,True,True,True,False,False,False
612566550.h5,False,True,False,False,True,True,True,True,True,False,False,False
660513003.h5,False,True,True,True,False,False,False,False,True,False,True,False
650512363.h5,False,True,False,False,True,True,True,True,True,False,False,False
679700458.h5,False,True,True,True,False,False,False,False,True,False,True,False
637668816.h5,False,True,False,False,True,True,True,True,True,False,False,False
576095926.h5,False,True,True,True,False,False,False,False,True,False,True,False
509958730.h5,True,True,True,True,False,False,False,False,True,False,True,False
673475020.h5,False,True,True,True,False,False,False,False,True,False,True,False
691201201.h5,False,True,False,False,True,True,True,True,True,False,False,False
646686778.h5,False,True,False,False,False,False,False,False,True,True,False,True
599586915.h5,False,True,False,False,False,False,False,False,True,True,False,True
504115289.h5,True,True,True,True,False,False,False,False,True,False,True,False
658024291.h5,False,True,False,False,False,False,False,False,True,True,False,True
651769499.h5,False,True,True,True,False,False,False,False,True,False,True,False
604889972.h5,False,True,False,False,False,False,False,False,True,True,False,True
555042467.h5,True,True,True,True,False,False,False,False,True,False,True,False
657776356.h5,False,True,True,True,False,False,False,False,True,False,True,False
682734792.h5,False,True,False,False,False,False,False,False,True,True,False,True
575302108.h5,False,True,True,True,False,False,False,False,True,False,True,False
645692522.h5,False,True,False,False,False,False,False,False,True,True,False,True
510214538.h5,False,True,True,True,False,False,False,False,True,False,True,False
627823792.h5,False,True,False,False,True,True,True,True,True,False,False,False
686449285.h5,False,True,False,False,False,False,False,False,True,True,False,True
566716486.h5,True,True,False,False,True,True,True,True,True,False,False,False
563335004.h5,True,True,False,False,False,False,False,False,True,True,False,True
609894681.h5,False,True,True,True,False,False,False,False,True,False,True,False
699846423.h5,False,True,False,False,True,True,True,True,True,False,False,False
592427707.h5,False,True,False,False,False,False,False,False,True,True,False,True
646016415.h5,False,True,False,False,True,True,True,True,True,False,False,False
603454352.h5,False,True,False,False,True,True,True,True,True,False,False,False
647598519.h5,False,True,True,True,False,False,False,False,True,False,True,False
667692764.h5,False,True,False,False,False,False,False,False,True,True,False,True
578431761.h5,True,True,False,False,False,False,False,False,True,True,False,True
506954308.h5,True,True,False,False,False,False,False,False,True,True,False,True
653052938.h5,False,True,False,False,False,False,False,False,True,True,False,True
595620998.h5,False,True,False,False,False,False,False,False,True,True,False,True
663873076.h5,False,True,False,False,True,True,True,True,True,False,False,False
582838758.h5,True,True,True,True,False,False,False,False,True,False,True,False
601385772.h5,False,True,False,False,True,True,True,True,True,False,False,False
672214923.h5,False,True,False,False,True,True,True,True,True,False,False,False
502483554.h5,False,True,False,False,False,False,False,False,True,True,False,True
658831566.h5,False,True,False,False,True,True,True,True,True,False,False,False
583708711.h5,False,True,False,False,False,False,False,False,True,True,False,True
570008444.h5,True,True,True,True,False,False,False,False,True,False,True,False
569645690.h5,True,True,True,True,False,False,False,False,True,False,True,False
671164733.h5,False,True,True,True,False,False,False,False,True,False,True,False
636930038.h5,False,True,False,False,True,True,True,True,True,False,False,False
663479950.h5,False,True,False,False,True,True,True,True,True,False,False,False
531008833.h5,True,True,False,False,False,False,False,False,True,True,False,True
653053920.h5,False,True,False,False,False,False,False,False,True,True,False,True
659772816.h5,False,True,False,False,True,True,True,True,True,False,False,False
675478137.h5,False,True,False,False,False,False,False,False,True,True,False,True
613982017.h5,False,True,False,False,True,True,True,True,True,False,False,False
579966129.h5,True,True,False,False,True,True,True,True,True,False,False,False
580895806.h5,True,True,False,False,False,False,False,False,True,True,False,True
565293865.h5,True,True,False,False,True,True,True,True,True,False,False,False
556344441.h5,True,True,False,False,False,False,False,False,True,True,False,True
510706209.h5,False,True,False,False,True,True,True,True,True,False,False,False
673144434.h5,False,True,False,False,False,False,False,False,True,True,False,True
617047359.h5,False,True,False,False,False,False,False,False,True,True,False,True
584635321.h5,False,True,False,False,False,False,False,False,True,True,False,True
604110093.h5,False,True,False,False,False,False,False,False,True,True,False,True
638756637.h5,False,True,False,False,False,False,False,False,True,True,False,True
705412356.h5,False,True,False,False,False,False,False,False,True,True,False,True
561994407.h5,True,True,False,False,True,True,True,True,True,False,False,False
574529965.h5,True,True,False,False,False,False,False,False,True,True,False,True
570236381.h5,True,True,True,True,False,False,False,False,True,False,True,False
501559087.h5,False,True,False,False,True,True,True,True,True,False,False,False
577665023.h5,True,True,True,True,False,False,False,False,True,False,True,False
598905882.h5,False,True,False,False,True,True,True,True,True,False,False,False
657009581.h5,False,True,True,True,False,False,False,False,True,False,True,False
568796683.h5,True,True,False,False,True,True,True,True,True,False,False,False
636889304.h5,False,True,False,False,False,False,False,False,True,True,False,True
604145810.h5,False,True,True,True,False,False,False,False,True,False,True,False
501940850.h5,False,True,True,True,False,False,False,False,True,False,True,False
506144725.h5,True,True,False,False,False,False,False,False,True,True,False,True
689402014.h5,False,True,False,False,True,True,True,True,True,False,False,False
562711440.h5,True,True,True,True,False,False,False,False,True,False,True,False
679697901.h5,False,True,False,False,False,False,False,False,True,True,False,True
669237515.h5,False,True,True,True,False,False,False,False,True,False,True,False
652737867.h5,False,True,True,True,False,False,False,False,True,False,True,False
661773710.h5,False,True,False,False,False,False,False,False,True,True,False,True
670396194.h5,False,True,False,False,True,True,True,True,True,False,False,False
555801657.h5,True,True,False,False,False,False,False,False,True,True,False,True
502066273.h5,False,True,False,False,False,False,False,False,True,True,False,True
602574260.h5,False,True,False,False,False,False,False,False,True,True,False,True
509729072.h5,False,True,False,False,False,False,False,False,True,True,False,True
613091721.h5,False,True,True,True,False,False,False,False,True,False,True,False
550374428.h5,True,True,False,False,True,True,True,True,True,False,False,False
506248008.h5,True,True,False,False,False,False,False,False,True,True,False,True
609110140.h5,False,True,False,False,False,False,False,False,True,True,False,True
574824922.h5,True,True,False,False,True,True,True,True,True,False,False,False
683253712.h5,False,True,True,True,False,False,False,False,True,False,True,False
565039912.h5,True,True,False,False,False,False,False,False,True,True,False,True
638262535.h5,False,True,False,False,False,False,False,False,True,True,False,True
662356172.h5,False,True,False,False,False,False,False,False,True,True,False,True
596584192.h5,False,True,True,True,False,False,False,False,True,False,True,False
603185265.h5,False,True,False,False,False,False,False,False,True,True,False,True
572505201.h5,False,True,False,False,False,False,False,False,True,True,False,True
595806300.h5,False,True,True,True,False,False,False,False,True,False,True,False
645687787.h5,False,True,False,False,True,True,True,True,True,False,False,False
587059960.h5,False,True,False,False,True,True,True,True,True,False,False,False
507691036.h5,True,True,True,True,False,False,False,False,True,False,True,False
715923832.h5,False,True,True,True,False,False,False,False,True,False,True,False
653331744.h5,False,True,False,False,False,False,False,False,True,True,False,True
675477919.h5,False,True,True,True,False,False,False,False,True,False,True,False
699155540.h5,False,True,False,False,True,True,True,True,True,False,False,False
637667993.h5,False,True,False,False,False,False,False,False,True,True,False,True
606340116.h5,False,True,False,False,False,False,False,False,True,True,False,True
653054766.h5,False,True,False,False,False,False,False,False,True,True,False,True
703731696.h5,False,True,False,False,False,False,False,False,True,True,False,True
595263154.h5,False,True,True,True,False,False,False,False,True,False,True,False
589423553.h5,False,True,False,False,False,False,False,False,True,True,False,True
564607188.h5,True,True,True,True,False,False,False,False,True,False,True,False
572722662.h5,True,True,True,True,False,False,False,False,True,False,True,False
649401936.h5,False,True,True,True,False,False,False,False,True,False,True,False
502974807.h5,False,True,False,False,False,False,False,False,True,True,False,True
570278597.h5,True,True,True,True,False,False,False,False,True,False,True,False
688579650.h5,False,True,False,False,True,True,True,True,True,False,False,False
583301416.h5,False,True,False,False,True,True,True,True,True,False,False,False
501876401.h5,False,True,True,True,False,False,False,False,True,False,True,False
683252051.h5,False,True,False,False,False,False,False,False,True,True,False,True
547388708.h5,False,True,True,True,False,False,False,False,True,False,True,False
676026346.h5,False,True,False,False,True,True,True,True,True,False,False,False
530645663.h5,False,True,True,True,False,False,False,False,True,False,True,False
604866832.h5,False,True,False,False,False,False,False,False,True,True,False,True
657470856.h5,False,True,False,False,False,False,False,False,True,True,False,True
541290571.h5,False,True,True,True,False,False,False,False,True,False,True,False
530181996.h5,False,True,False,False,False,False,False,False,True,True,False,True
601871318.h5,False,True,False,False,False,False,False,False,True,True,False,True
566523247.h5,True,True,False,False,False,False,False,False,True,True,False,True
501498760.h5,False,True,False,False,True,True,True,True,True,False,False,False
686909240.h5,False,True,True,True,False,False,False,False,True,False,True,False
638753616.h5,False,True,False,False,False,False,False,False,True,True,False,True
691197571.h5,False,True,True,True,False,False,False,False,True,False,True,False
646291324.h5,False,True,False,False,True,True,True,True,True,False,False,False
675070721.h5,False,True,False,False,False,False,False,False,True,True,False,True
638262084.h5,False,True,False,False,False,False,False,False,True,True,False,True
627823636.h5,False,True,True,True,False,False,False,False,True,False,True,False
657391037.h5,False,True,True,True,False,False,False,False,True,False,True,False
506456537.h5,True,True,False,False,False,False,False,False,True,True,False,True
581597734.h5,True,True,True,True,False,False,False,False,True,False,True,False
591430494.h5,False,True,True,True,False,False,False,False,True,False,True,False
601259499.h5,False,True,False,False,False,False,False,False,True,True,False,True
670395725.h5,False,True,True,True,False,False,False,False,True,False,True,False
512124564.h5,True,True,False,False,True,True,True,True,True,False,False,False
605913519.h5,False,True,False,False,True,True,True,True,True,False,False,False
690021259.h5,False,True,False,False,True,True,True,True,True,False,False,False
652989705.h5,False,True,False,False,True,True,True,True,True,False,False,False
663868345.h5,False,True,False,False,False,False,False,False,True,True,False,True
607063420.h5,False,True,True,True,False,False,False,False,True,False,True,False
707444949.h5,False,True,False,False,False,False,False,False,True,True,False,True
664899825.h5,False,True,False,False,False,False,False,False,True,True,False,True
676024958.h5,False,True,False,False,False,False,False,False,True,True,False,True
547560448.h5,False,True,False,False,False,False,False,False,True,True,False,True
576261945.h5,False,True,False,False,True,True,True,True,True,False,False,False
531124922.h5,False,True,False,False,True,True,True,True,True,False,False,False
658532840.h5,False,True,False,False,False,False,False,False,True,True,False,True
595183197.h5,False,True,True,True,False,False,False,False,True,False,True,False
642032356.h5,False,True,False,False,True,True,True,True,True,False,False,False
571684733.h5,True,True,True,True,False,False,False,False,True,False,True,False
585991944.h5,False,True,False,False,False,False,False,False,True,True,False,True
571494829.h5,True,True,False,False,False,False,False,False,True,True,False,True
593240301.h5,False,True,False,False,True,True,True,True,True,False,False,False
617047316.h5,False,True,False,False,False,False,False,False,True,True,False,True
573864650.h5,True,True,False,False,True,True,True,True,True,False,False,False
658020352.h5,False,True,False,False,False,False,False,False,True,True,False,True
570006683.h5,True,True,False,False,True,True,True,True,True,False,False,False
510166410.h5,False,True,False,False,True,True,True,True,True,False,False,False
572376868.h5,True,True,False,False,False,False,False,False,True,True,False,True
503324629.h5,False,True,True,True,False,False,False,False,True,False,True,False
657648983.h5,False,True,False,False,False,False,False,False,True,True,False,True
627823695.h5,False,True,True,True,False,False,False,False,True,False,True,False
666274565.h5,False,True,False,False,False,False,False,False,True,True,False,True
501337989.h5,False,True,False,False,False,False,False,False,True,True,False,True
653332425.h5,False,True,False,False,True,True,True,True,True,False,False,False
601841437.h5,False,True,True,True,False,False,False,False,True,False,True,False
603425659.h5,False,True,True,True,False,False,False,False,True,False,True,False
699154913.h5,False,True,False,False,True,True,True,True,True,False,False,False
563226901.h5,True,True,False,False,True,True,True,True,True,False,False,False
654532828.h5,False,True,True,True,False,False,False,False,True,False,True,False
644657636.h5,False,True,False,False,True,True,True,True,True,False,False,False
509799475.h5,True,True,False,False,True,True,True,True,True,False,False,False
553000583.h5,True,True,False,False,True,True,True,True,True,False,False,False
501474098.h5,False,True,False,False,False,False,False,False,True,True,False,True
565104109.h5,True,True,False,False,False,False,False,False,True,True,False,True
716646781.h5,False,True,False,False,True,True,True,True,True,False,False,False
707921521.h5,False,True,False,False,False,False,False,False,True,True,False,True
560806119.h5,True,True,False,False,True,True,True,True,True,False,False,False
598564173.h5,False,True,True,True,False,False,False,False,True,False,True,False
559382012.h5,False,True,True,True,False,False,False,False,True,False,True,False
555327035.h5,True,True,False,False,False,False,False,False,True,True,False,True
508378520.h5,False,True,False,False,True,True,True,True,True,False,False,False
511440894.h5,False,True,True,True,False,False,False,False,True,False,True,False
654533788.h5,False,True,False,False,False,False,False,False,True,True,False,True
650510192.h5,False,True,False,False,True,True,True,True,True,False,False,False
639929075.h5,False,True,False,False,False,False,False,False,True,True,False,True
648377368.h5,False,True,False,False,False,False,False,False,True,True,False,True
602263642.h5,False,True,False,False,False,False,False,False,True,True,False,True
568753147.h5,True,True,False,False,True,True,True,True,True,False,False,False
712178483.h5,False,True,True,True,False,False,False,False,True,False,True,False
605606109.h5,False,True,True,True,False,False,False,False,True,False,True,False
612546472.h5,False,True,False,False,True,True,True,True,True,False,False,False
652730939.h5,False,True,False,False,False,False,False,False,True,True,False,True
581120502.h5,True,True,False,False,False,False,False,False,True,True,False,True
667721307.h5,False,True,False,False,False,False,False,False,True,True,False,True
504108263.h5,True,True,False,False,False,False,False,False,True,True,False,True
711590232.h5,False,True,False,False,False,False,False,False,True,True,False,True
676025604.h5,False,True,False,False,True,True,True,True,True,False,False,False
664899910.h5,False,True,False,False,False,False,False,False,True,True,False,True
555257822.h5,True,True,False,False,True,True,True,True,True,False,False,False
642877968.h5,False,True,False,False,True,True,True,True,True,False,False,False
661328410.h5,False,True,True,True,False,False,False,False,True,False,True,False
664404274.h5,False,True,True,True,False,False,False,False,True,False,True,False
565583560.h5,False,True,False,False,False,False,False,False,True,True,False,True
657785850.h5,False,True,True,True,False,False,False,False,True,False,True,False
511856569.h5,True,True,False,False,False,False,False,False,True,True,False,True
653555156.h5,False,True,False,False,False,False,False,False,True,True,False,True
565462806.h5,True,True,False,False,False,False,False,False,True,True,False,True
506520703.h5,True,True,False,False,True,True,True,True,True,False,False,False
506809539.h5,True,True,True,True,False,False,False,False,True,False,True,False
601500256.h5,False,True,False,False,False,False,False,False,True,True,False,True
575970700.h5,True,True,True,True,False,False,False,False,True,False,True,False
571177441.h5,True,True,True,True,False,False,False,False,True,False,True,False
552760671.h5,True,True,True,True,False,False,False,False,True,False,True,False
656381309.h5,False,True,False,False,True,True,True,True,True,False,False,False
603187982.h5,False,True,True,True,False,False,False,False,True,False,True,False
598635821.h5,False,True,True,True,False,False,False,False,True,False,True,False
567878987.h5,False,True,True,True,False,False,False,False,True,False,True,False
558581038.h5,True,True,False,False,False,False,False,False,True,True,False,True
698762886.h5,False,True,True,True,False,False,False,False,True,False,True,False
617069979.h5,False,True,False,False,False,False,False,False,True,True,False,True
591823992.h5,False,True,False,False,True,True,True,True,True,False,False,False
584944065.h5,False,True,True,True,False,False,False,False,True,False,True,False
603889825.h5,False,True,False,False,True,True,True,True,True,False,False,False
557345665.h5,True,True,False,False,False,False,False,False,True,True,False,True
502962794.h5,True,True,True,True,False,False,False,False,True,False,True,False
617035984.h5,False,True,False,False,False,False,False,False,True,True,False,True
529763302.h5,False,True,False,False,True,True,True,True,True,False,False,False
602164790.h5,False,True,False,False,False,False,False,False,True,True,False,True
502526200.h5,False,True,False,False,True,True,True,True,True,False,False,False
570472763.h5,False,True,False,False,True,True,True,True,True,False,False,False
652991352.h5,False,True,False,False,False,False,False,False,True,True,False,True
667011230.h5,False,True,False,False,True,True,True,True,True,False,False,False
538803517.h5,False,True,False,False,True,True,True,True,True,False,False,False
603604371.h5,False,True,False,False,False,False,False,False,True,True,False,True
594314285.h5,False,True,False,False,True,True,True,True,True,False,False,False
584829667.h5,False,True,False,False,False,False,False,False,True,True,False,True
501574836.h5,False,True,True,True,False,False,False,False,True,False,True,False
595621868.h5,False,True,False,False,True,True,True,True,True,False,False,False
554037270.h5,True,True,True,True,False,False,False,False,True,False,True,False
556936856.h5,True,True,False,False,False,False,False,False,True,True,False,True
580163817.h5,True,True,True,True,False,False,False,False,True,False,True,False
548379748.h5,False,True,True,True,False,False,False,False,True,False,True,False
657224241.h5,False,True,True,True,False,False,False,False,True,False,True,False
585953317.h5,False,True,False,False,True,True,True,True,True,False,False,False
638864066.h5,False,True,False,False,True,True,True,True,True,False,False,False
509841198.h5,False,True,False,False,True,True,True,True,True,False,False,False
557225279.h5,True,True,True,True,False,False,False,False,True,False,True,False
605465843.h5,False,True,False,False,True,True,True,True,True,False,False,False
505811062.h5,False,True,False,False,False,False,False,False,True,True,False,True
611638995.h5,False,True,True,True,False,False,False,False,True,False,True,False
671614170.h5,False,True,False,False,False,False,False,False,True,True,False,True
588535615.h5,False,True,False,False,False,False,False,False,True,True,False,True
674275260.h5,False,True,True,True,False,False,False,False,True,False,True,False
610369753.h5,False,True,False,False,False,False,False,False,True,True,False,True
680150733.h5,False,True,True,True,False,False,False,False,True,False,True,False
508220632.h5,True,True,False,False,False,False,False,False,True,True,False,True
531342486.h5,True,True,False,False,True,True,True,True,True,False,False,False
638267173.h5,False,True,False,False,True,True,True,True,True,False,False,False
546377461.h5,True,True,False,False,True,True,True,True,True,False,False,False
593270603.h5,False,True,True,True,False,False,False,False,True,False,True,False
658816715.h5,False,True,False,False,False,False,False,False,True,True,False,True
549483412.h5,False,True,False,False,False,False,False,False,True,True,False,True
601362437.h5,False,True,False,False,True,True,True,True,True,False,False,False
672674656.h5,False,True,False,False,True,True,True,True,True,False,False,False
617395439.h5,False,True,False,False,True,True,True,True,True,False,False,False
590047029.h5,False,True,True,True,False,False,False,False,True,False,True,False
672213828.h5,False,True,False,False,False,False,False,False,True,True,False,True
551657972.h5,False,True,False,False,False,False,False,False,True,True,False,True
563710064.h5,False,True,True,True,False,False,False,False,True,False,True,False
563500510.h5,False,True,False,False,True,True,True,True,True,False,False,False
556353209.h5,False,True,True,True,False,False,False,False,True,False,True,False
559192380.h5,True,True,True,True,False,False,False,False,True,False,True,False
670721589.h5,False,True,True,True,False,False,False,False,True,False,True,False
506694419.h5,False,True,False,False,False,False,False,False,True,True,False,True
556700770.h5,True,True,False,False,True,True,True,True,True,False,False,False
559645339.h5,True,True,False,False,False,False,False,False,True,True,False,True
560920977.h5,True,True,True,True,False,False,False,False,True,False,True,False
672220620.h5,False,True,False,False,False,False,False,False,True,True,False,True
607058394.h5,False,True,False,False,False,False,False,False,True,True,False,True
645256361.h5,False,True,True,True,False,False,False,False,True,False,True,False
683257169.h5,False,True,True,True,False,False,False,False,True,False,True,False
561405713.h5,True,True,False,False,True,True,True,True,True,False,False,False
646959390.h5,False,True,False,False,False,False,False,False,True,True,False,True
508753256.h5,False,True,True,True,False,False,False,False,True,False,True,False
510345479.h5,False,True,False,False,True,True,True,True,True,False,False,False
647143225.h5,False,True,True,True,False,False,False,False,True,False,True,False
682049099.h5,False,True,True,True,False,False,False,False,True,False,True,False
511194579.h5,False,True,True,True,False,False,False,False,True,False,True,False
642275961.h5,False,True,False,False,False,False,False,False,True,True,False,True
704821286.h5,False,True,False,False,False,False,False,False,True,True,False,True
505696248.h5,True,True,False,False,True,True,True,True,True,False,False,False
511595995.h5,False,True,True,True,False,False,False,False,True,False,True,False
669859475.h5,False,True,True,True,False,False,False,False,True,False,True,False
581026088.h5,False,True,True,True,False,False,False,False,True,False,True,False
510699005.h5,False,True,False,False,True,True,True,True,True,False,False,False
584477294.h5,False,True,False,False,False,False,False,False,True,True,False,True
663870102.h5,False,True,False,False,True,True,True,True,True,False,False,False
661744804.h5,False,True,False,False,True,True,True,True,True,False,False,False
591563201.h5,False,True,False,False,True,True,True,True,True,False,False,False
578553996.h5,True,True,False,False,False,False,False,False,True,True,False,True
508563988.h5,True,True,True,True,False,False,False,False,True,False,True,False
581108813.h5,True,True,False,False,False,False,False,False,True,True,False,True
606960609.h5,False,True,False,False,True,True,True,True,True,False,False,False
528480613.h5,False,True,False,False,True,True,True,True,True,False,False,False
601789309.h5,False,True,False,False,True,True,True,True,True,False,False,False
707917316.h5,False,True,False,False,False,False,False,False,True,True,False,True
503772253.h5,False,True,False,False,True,True,True,True,True,False,False,False
584983136.h5,False,True,True,True,False,False,False,False,True,False,True,False
557626633.h5,True,True,False,False,False,False,False,False,True,True,False,True
603905059.h5,False,True,False,False,False,False,False,False,True,True,False,True
591537010.h5,False,True,False,False,False,False,False,False,True,True,False,True
665726259.h5,False,True,False,False,True,True,True,True,True,False,False,False
590565013.h5,False,True,False,False,True,True,True,True,True,False,False,False
650885952.h5,False,True,False,False,False,False,False,False,True,True,False,True
592655327.h5,False,True,False,False,False,False,False,False,True,True,False,True
565698388.h5,True,True,True,True,False,False,False,False,True,False,True,False
648379675.h5,False,True,False,False,False,False,False,False,True,True,False,True
505845219.h5,True,True,True,True,False,False,False,False,True,False,True,False
556936293.h5,True,True,False,False,False,False,False,False,True,True,False,True
581153070.h5,True,True,True,True,False,False,False,False,True,False,True,False
562296530.h5,True,True,False,False,True,True,True,True,True,False,False,False
510021399.h5,False,True,False,False,False,False,False,False,True,True,False,True
606221961.h5,False,True,False,False,False,False,False,False,True,True,False,True
